Column,X_DatasetID,Dataset,TRYreference,Primary Reference,AccSpeciesName,ObservationID,ObsDataID,DataName,OrigValueStr,OrigUnitStr,ValueKindName,LifeStage,Replicates,StdValue,UnitName,ErrorRisk,Comment,AuteurID,TraitAcc,StandardError,TraitID,TraitName,LastName,FirstName,SpeciesName,AccSpeciesID,DataID,OriglName,OrigUncertaintyStr,UncertaintyName,RelUncertaintyPercent,OrigObsDataID,Localisation_approximative_des_mesures_prises,prototole_utilise,a_prioriser,commentaires,notes_sur_travail_a_faire,CleUniqBDD,CleUniqDataset
119,25,The LEDA Traitbase,"Kleyer, M., R. M. Bekker, I. C. Knevel, J. P. Bakker, K. Thompson, M. Sonnenschein, P. Poschlod, J. M. van Groenendael, L. Klimes, J. Klimesova, S. Klotz, G. M. Rusch, Hermy, M. , D. Adriaens, G. Boedeltje, B. Bossuyt, A. Dannemann, P. Endels, L. Gˆtzenberger, J. G. Hodgson, A.-K. Jackel, I. K¸hn, D. Kunzmann, W. A. Ozinga, C. Rˆmermann, M. Stadler, J. Schlegelmilch, H. J. Steendam, O. Tackenberg, B. Wilmann, J. H. C. Cornelissen, O. Eriksson, E. Garnier, and B. Peco. 2008. The LEDA Traitbase: a database of life-history traits of the Northwest European flora. Journal of Ecology 96:1266-1274.",,Malus pumila,215721,2292442,Wood density; stem specific density; wood specific gravity,640,g/dm3,Mean,Adult,,0.64,g/cm3,0.489507,,Lauren,WD,,4,Stem specific density (SSD) or wood density (stem dry mass per stem fresh volume),Kleyer,Michael,Malus pumila,35246,4,mean SSD [g/cm^3],,,,,,,,,,,
120,61,Global Wood Density Database,"Markwardt, L.J. and Wilson, T.R. 1935. Strength and Related Properties of Woods Grown in the United States. USDA Forest Service, Tech. Bull. No. 479.",,Malus pumila,745543,3353552,Wood density; stem specific density; wood specific gravity,0.64575,g/cm^3,Single,Unknown,,0.64575,g/cm3,0.536895,,Lauren,WD,,4,Stem specific density (SSD) or wood density (stem dry mass per stem fresh volume),Markwardt,L.J.,Malus pumila,35246,4,WSG (g/cm^3),,,,,,,,,,,
121,61,Global Wood Density Database,"Gutierrez Oliva, A. and Plaza Pulgar, F. 1967. Caracteristicas fisico-mecanicas de las maderas espanolas. Ministerio de Agricultura, Direccion general de montes, caza y pesca fluvial, Instituto Forestal de Investigaciones y Experiencias. Madrid. 10 3 pp., A. and Plaza Pulgar, F. 1967.",,Pinus uncinata,748015,3358496,Wood density; stem specific density; wood specific gravity,0.41,g/cm^3,Single,Unknown,,0.41,g/cm3,1.69383,,Lauren,WD,,4,Stem specific density (SSD) or wood density (stem dry mass per stem fresh volume),Gutierrez,Olivia,Pinus uncinata,42197,4,WSG (g/cm^3),,,,,,,,,,,
461,241,Xylem Functional Traits (XFT) Database,"Brendan Choat, Steven Jansen, Tim J. Brodribb, Herve Cochard, Sylvain Delzon, Radika Bhaskar, Sandra J. Bucci, Taylor S. Feild, Sean M. Gleason, Uwe G. Hacke, Anna L. Jacobsen, Frederic Lens, Hafiz Maherali, Jordi Martinez-Vilalta, Stefan Mayr, Maurizio Mencuccini, Patrick J. Mitchell, Andrea Nardini, Jarmila Pittermann, R. Brandon Pratt, John S. Sperry, Mark Westoby, Ian J. Wright & Amy E. Zanne (2012) Global convergence in the vulnerability of forests to drought. Nature 491:752-755 doi:10.1038/nature11688",Cochard H. 2006. Cavitation in trees. Comptes Rendus - Physique 7: 1018-1126.,Pinus uncinata,1728434,12646925,Wood density; stem specific density; wood specific gravity,0.39268515,g/cm3,Single,Unknown,,0.39268515,g/cm3,1.31323,,Lauren,WD,,4,Stem specific density (SSD) or wood density (stem dry mass per stem fresh volume),Jansen,Steven,Pinus uncinata,42197,2568,Wood density (g/cm3),,,,,,,,,,,
462,241,Xylem Functional Traits (XFT) Database,"Brendan Choat, Steven Jansen, Tim J. Brodribb, Herve Cochard, Sylvain Delzon, Radika Bhaskar, Sandra J. Bucci, Taylor S. Feild, Sean M. Gleason, Uwe G. Hacke, Anna L. Jacobsen, Frederic Lens, Hafiz Maherali, Jordi Martinez-Vilalta, Stefan Mayr, Maurizio Mencuccini, Patrick J. Mitchell, Andrea Nardini, Jarmila Pittermann, R. Brandon Pratt, John S. Sperry, Mark Westoby, Ian J. Wright & Amy E. Zanne (2012) Global convergence in the vulnerability of forests to drought. Nature 491:752-755 doi:10.1038/nature11688",Cochard H. 2006. Cavitation in trees. Comptes Rendus - Physique 7: 1018-1126.,Pinus uncinata,1728435,12647029,Wood density; stem specific density; wood specific gravity,0.39268515,g/cm3,Single,Unknown,,0.39268515,g/cm3,1.31323,,Lauren,WD,,4,Stem specific density (SSD) or wood density (stem dry mass per stem fresh volume),Jansen,Steven,Pinus uncinata,42197,2568,Wood density (g/cm3),,,,,,,,,,,
463,37,Sheffield Database,"Cornelissen, J. H. C., P. C. Diez, and R. Hunt. 1996. Seedling growth, allocation and leaf attributes in a wide range of woody plant species and types. Journal of Ecology 84:755-765.",,Acer campestre,15472,440583,Seed dry mass,14.38,mg,Single,Adult,,14.38,mg,3.44846,,Lauren,SM,,26,Seed dry mass,Cornelissen,Johannes,Acer campestre,797,30,mean dry wght (mg),,,,,,,,,,,
464,28,"Global Seed Mass, Plant Height Database","Moles, A. T., D. S. Falster, M. R. Leishman, and M. Westoby. 2004. Small-seeded species produce more seeds per square metre of canopy per year, but not per individual per lifetime. Journal of Ecology 92:384-396.","Bogdan Brzeziecki, Felix Kienast, Classifying the life-history strategies of trees on the basis of the Grimian model, Forest Ecology and Management, Volume 69, Issues 1–3, 1994, Pages 167-187, ISSN 0378-1127, https://doi.org/10.1016/0378-1127(94)90227-5.",Acer campestre,1301246,8941773,Seed dry mass,77.9368333,mg,Single,Adult,,77.9368333,mg,1.2604,,Lauren,SM,,26,Seed dry mass,Moles,Angela,Acer campestre,797,30,dry seed mass (mg),,,,,,,,,,,
465,21,KEW Seed Information Database (SID),Royal Botanical Gardens KEW. 2008. Seed Information Database (SID). Version 7.1. Available from: http://data.kew.org/sid/ (May 2008).,,Acer campestre,55544,847458,Seed dry mass,74,g / 1000 seeds,Single,Adult,,74,mg,1.24088,,Lauren,SM,,26,Seed dry mass,Liu,Udayangani,Acer campestre,797,30,1000SeedWeight,,,,,,,,,,,
466,21,KEW Seed Information Database (SID),Royal Botanical Gardens KEW. 2008. Seed Information Database (SID). Version 7.1. Available from: http://data.kew.org/sid/ (May 2008).,,Acer campestre,56622,852766,Seed dry mass,71.75,g / 1000 seeds,Single,Adult,,71.75,mg,1.22925,,Lauren,SM,,26,Seed dry mass,Liu,Udayangani,Acer campestre,797,30,1000SeedWeight,,,,,,,,,,,
467,21,KEW Seed Information Database (SID),Royal Botanical Gardens KEW. 2008. Seed Information Database (SID). Version 7.1. Available from: http://data.kew.org/sid/ (May 2008).,,Acer campestre,59487,867020,Seed dry mass,87.5,g / 1000 seeds,Single,Adult,,87.5,mg,1.30399,,Lauren,SM,,26,Seed dry mass,Liu,Udayangani,Acer campestre,797,30,1000SeedWeight,,,,,,,,,,,
468,21,KEW Seed Information Database (SID),Royal Botanical Gardens KEW. 2008. Seed Information Database (SID). Version 7.1. Available from: http://data.kew.org/sid/ (May 2008).,,Acer campestre,61695,877759,Seed dry mass,77.9368,g / 1000 seeds,Single,Adult,,77.9368,mg,1.2604,,Lauren,SM,,26,Seed dry mass,Liu,Udayangani,Acer campestre,797,30,1000SeedWeight,,,,,,,,,,,
469,21,KEW Seed Information Database (SID),Royal Botanical Gardens KEW. 2008. Seed Information Database (SID). Version 7.1. Available from: http://data.kew.org/sid/ (May 2008).,,Acer campestre,61696,877764,Seed dry mass,78.1,g / 1000 seeds,Single,Adult,,78.1,mg,1.26118,,Lauren,SM,,26,Seed dry mass,Liu,Udayangani,Acer campestre,797,30,1000SeedWeight,,,,,,,,,,,
470,21,KEW Seed Information Database (SID),Royal Botanical Gardens KEW. 2008. Seed Information Database (SID). Version 7.1. Available from: http://data.kew.org/sid/ (May 2008).,,Acer campestre,61854,878554,Seed dry mass,35.7,g / 1000 seeds,Single,Adult,,35.7,mg,1.22439,,Lauren,SM,,26,Seed dry mass,Liu,Udayangani,Acer campestre,797,30,1000SeedWeight,,,,,,,,,,,
471,21,KEW Seed Information Database (SID),Royal Botanical Gardens KEW. 2008. Seed Information Database (SID). Version 7.1. Available from: http://data.kew.org/sid/ (May 2008).,,Acer campestre,64710,892293,Seed dry mass,808,g / 1000 seeds,Single,Adult,,808,mg,6.4053,,Lauren,SM,,26,Seed dry mass,Liu,Udayangani,Acer campestre,797,30,1000SeedWeight,,,,,,,,,,,
472,21,KEW Seed Information Database (SID),Royal Botanical Gardens KEW. 2008. Seed Information Database (SID). Version 7.1. Available from: http://data.kew.org/sid/ (May 2008).,,Acer campestre,66777,902621,Seed dry mass,56.28,g / 1000 seeds,Single,Adult,,56.28,mg,1.13779,,Lauren,SM,,26,Seed dry mass,Liu,Udayangani,Acer campestre,797,30,1000SeedWeight,,,,,,,,,,,
473,21,KEW Seed Information Database (SID),Royal Botanical Gardens KEW. 2008. Seed Information Database (SID). Version 7.1. Available from: http://data.kew.org/sid/ (May 2008).,,Acer campestre,66778,902626,Seed dry mass,59.48,g / 1000 seeds,Single,Adult,,59.48,mg,1.15861,,Lauren,SM,,26,Seed dry mass,Liu,Udayangani,Acer campestre,797,30,1000SeedWeight,,,,,,,,,,,
474,21,KEW Seed Information Database (SID),Royal Botanical Gardens KEW. 2008. Seed Information Database (SID). Version 7.1. Available from: http://data.kew.org/sid/ (May 2008).,,Acer campestre,66779,902631,Seed dry mass,60.3,g / 1000 seeds,Single,Adult,,60.3,mg,1.16377,,Lauren,SM,,26,Seed dry mass,Liu,Udayangani,Acer campestre,797,30,1000SeedWeight,,,,,,,,,,,
475,21,KEW Seed Information Database (SID),Royal Botanical Gardens KEW. 2008. Seed Information Database (SID). Version 7.1. Available from: http://data.kew.org/sid/ (May 2008).,,Acer campestre,66780,902636,Seed dry mass,60.49,g / 1000 seeds,Single,Adult,,60.49,mg,1.16496,,Lauren,SM,,26,Seed dry mass,Liu,Udayangani,Acer campestre,797,30,1000SeedWeight,,,,,,,,,,,
476,21,KEW Seed Information Database (SID),Royal Botanical Gardens KEW. 2008. Seed Information Database (SID). Version 7.1. Available from: http://data.kew.org/sid/ (May 2008).,,Acer campestre,66781,902641,Seed dry mass,61.46,g / 1000 seeds,Single,Adult,,61.46,mg,1.17095,,Lauren,SM,,26,Seed dry mass,Liu,Udayangani,Acer campestre,797,30,1000SeedWeight,,,,,,,,,,,
477,25,The LEDA Traitbase,"Kleyer, M., R. M. Bekker, I. C. Knevel, J. P. Bakker, K. Thompson, M. Sonnenschein, P. Poschlod, J. M. van Groenendael, L. Klimes, J. Klimesova, S. Klotz, G. M. Rusch, Hermy, M. , D. Adriaens, G. Boedeltje, B. Bossuyt, A. Dannemann, P. Endels, L. Gˆtzenberger, J. G. Hodgson, A.-K. Jackel, I. K¸hn, D. Kunzmann, W. A. Ozinga, C. Rˆmermann, M. Stadler, J. Schlegelmilch, H. J. Steendam, O. Tackenberg, B. Wilmann, J. H. C. Cornelissen, O. Eriksson, E. Garnier, and B. Peco. 2008. The LEDA Traitbase: a database of life-history traits of the Northwest European flora. Journal of Ecology 96:1266-1274.",,Acer campestre,194353,2057205,Seed dry mass,18.24,mg,Best estimate,Adult,,18.24,mg,2.86688,,Lauren,SM,,26,Seed dry mass,Kleyer,Michael,Acer campestre,797,30,single value [mg],,,,,,,,,,,
478,25,The LEDA Traitbase,"Kleyer, M., R. M. Bekker, I. C. Knevel, J. P. Bakker, K. Thompson, M. Sonnenschein, P. Poschlod, J. M. van Groenendael, L. Klimes, J. Klimesova, S. Klotz, G. M. Rusch, Hermy, M. , D. Adriaens, G. Boedeltje, B. Bossuyt, A. Dannemann, P. Endels, L. Gˆtzenberger, J. G. Hodgson, A.-K. Jackel, I. K¸hn, D. Kunzmann, W. A. Ozinga, C. Rˆmermann, M. Stadler, J. Schlegelmilch, H. J. Steendam, O. Tackenberg, B. Wilmann, J. H. C. Cornelissen, O. Eriksson, E. Garnier, and B. Peco. 2008. The LEDA Traitbase: a database of life-history traits of the Northwest European flora. Journal of Ecology 96:1266-1274.",,Acer campestre,194354,2057214,Seed dry mass,14.4,mg,Best estimate,Adult,,14.4,mg,3.44846,,Lauren,SM,,26,Seed dry mass,Kleyer,Michael,Acer campestre,797,30,single value [mg],,,,,,,,,,,
479,25,The LEDA Traitbase,"Kleyer, M., R. M. Bekker, I. C. Knevel, J. P. Bakker, K. Thompson, M. Sonnenschein, P. Poschlod, J. M. van Groenendael, L. Klimes, J. Klimesova, S. Klotz, G. M. Rusch, Hermy, M. , D. Adriaens, G. Boedeltje, B. Bossuyt, A. Dannemann, P. Endels, L. Gˆtzenberger, J. G. Hodgson, A.-K. Jackel, I. K¸hn, D. Kunzmann, W. A. Ozinga, C. Rˆmermann, M. Stadler, J. Schlegelmilch, H. J. Steendam, O. Tackenberg, B. Wilmann, J. H. C. Cornelissen, O. Eriksson, E. Garnier, and B. Peco. 2008. The LEDA Traitbase: a database of life-history traits of the Northwest European flora. Journal of Ecology 96:1266-1274.",,Acer campestre,194366,2057331,Seed dry mass,68.9256,mg,Best estimate,Adult,,68.9256,mg,1.21412,,Lauren,SM,,26,Seed dry mass,Kleyer,Michael,Acer campestre,797,30,single value [mg],,,,,,,,,,,
480,86,Sheffield-Iran-Spain Database,"DÌaz, S., J. G. Hodgson, K. Thompson, M. Cabido, J. H. C. Cornelissen, A. Jalili, G. Montserrat-MartÌ, J. P. Grime, F. Zarrinkamar, Y. Asri, S. R. Band, S. Basconcelo, P. Castro-DÌez, G. Funes, B. Hamzehee, M. Khoshnevi, N. PÈrez-Harguindeguy, M. C. PÈrez-RontomÈ, F. A. Shirvany, F. Vendramini, S. Yazdani, R. Abbas-Azimi, A. Bogaard, S. Boustani, M. Charles, M. Dehghan, L. de Torres-Espuny, V. Falczuk, J. Guerrero-Campo, A. Hynd, G. Jones, E. Kowsary, F. Kazemi-Saeed, M. Maestro-MartÌnez, A. Romo-DÌez, S. Shaw, B. Siavash, P. Villar-Salvador, and M. R. Zak. 2004. The plant traits that drive ecosystems: Evidence from three continents. Journal of Vegetation Science 15:295-304.",,Acer campestre,158384,1669100,Seed dry mass,18.24,mg,Mean,Adult,,18.24,mg,2.86688,,Lauren,SM,,26,Seed dry mass,DÌaz,Sandra,Acer campestre,797,30,Seed mass (mg),,,,,,,,,,,
481,27,BROT Plant Trait Database,"Paula, S., M. Arianoutsou, D. Kazanis, «. Tavsanoglu, F. Lloret, C. Buhk, F. Ojeda, B. Luna, J. M. Moreno, A. Rodrigo, J. M. Espelta, S. Palacio, B. Fern·ndez-Santos, P. M. Fernandes, and J. G. Pausas. 2009. Fire-related traits for plant species of the Mediterranean Basin. Ecology 90:1420.",,Acer campestre,169476,1734488,Seed dry mass,47.32,mg,Single,Adult,,47.32,mg,1.07248,,Lauren,SM,,26,Seed dry mass,Pausas,Juli,Acer campestre,797,30,SeedMass,,,,,,,,,,,
482,72,Sheffield & Spain Woody Database,"Cornelissen, J. H. C., B. Cerabolini, P. Castro-Diez, P. Villar-Salvador, G. Montserrat-Marti, J. P. Puyravaud, M. Maestro, M. J. A. Werger, and R. Aerts. 2003. Functional traits of woody plants: correspondence of species rankings between field adults and laboratory-grown seedlings? Journal of Vegetation Science 14:311-322.",,Acer campestre,1304870,8992393,Seed dry mass,14.38,mg,Single,Adult,,14.38,mg,3.44846,,Lauren,SM,,26,Seed dry mass,Cornelissen,Johannes,Acer campestre,797,30,seed dry weight,,,,,,,,,,,
483,68,The Functional Ecology of Trees (FET) Database - Jena,"Wirth, C. and J. W. Lichstein. 2009. The Imprint of Species Turnover on Old-Growth Forest Carbon Balances - Insights From a Trait-Based Model of Forest Dynamics. Pages 81-113 in C. Wirth, G. Gleixner, and M. Heimann, editors. Old-Growth Forests: Function, Fate and Value. Springer, New York, Berlin, Heidelberg.",,Acer campestre,1824423,14808013,Seed dry mass,32,mg,Single,Adult,,32,mg,1.49201,,Lauren,SM,,26,Seed dry mass,Wirth,Christian,Acer campestre,797,30,SeedMassMean,,,,,,,,,,,
484,68,The Functional Ecology of Trees (FET) Database - Jena,"Wirth, C. and J. W. Lichstein. 2009. The Imprint of Species Turnover on Old-Growth Forest Carbon Balances - Insights From a Trait-Based Model of Forest Dynamics. Pages 81-113 in C. Wirth, G. Gleixner, and M. Heimann, editors. Old-Growth Forests: Function, Fate and Value. Springer, New York, Berlin, Heidelberg.",,Acer campestre,1824424,14808017,Seed dry mass,97,mg,Single,Adult,,97,mg,1.3428,,Lauren,SM,,26,Seed dry mass,Wirth,Christian,Acer campestre,797,30,SeedMassMean,,,,,,,,,,,
485,68,The Functional Ecology of Trees (FET) Database - Jena,"Wirth, C. and J. W. Lichstein. 2009. The Imprint of Species Turnover on Old-Growth Forest Carbon Balances - Insights From a Trait-Based Model of Forest Dynamics. Pages 81-113 in C. Wirth, G. Gleixner, and M. Heimann, editors. Old-Growth Forests: Function, Fate and Value. Springer, New York, Berlin, Heidelberg.",,Acer campestre,1824425,14808020,Seed dry mass,14,mg,Single,Adult,,14,mg,3.51396,,Lauren,SM,,26,Seed dry mass,Wirth,Christian,Acer campestre,797,30,SeedMassMean,,,,,,,,,,,
486,68,The Functional Ecology of Trees (FET) Database - Jena,"Wirth, C. and J. W. Lichstein. 2009. The Imprint of Species Turnover on Old-Growth Forest Carbon Balances - Insights From a Trait-Based Model of Forest Dynamics. Pages 81-113 in C. Wirth, G. Gleixner, and M. Heimann, editors. Old-Growth Forests: Function, Fate and Value. Springer, New York, Berlin, Heidelberg.",,Acer campestre,1824426,14808023,Seed dry mass,60,mg,Single,Adult,,60,mg,1.16189,,Lauren,SM,,26,Seed dry mass,Wirth,Christian,Acer campestre,797,30,SeedMassMean,,,,,,,,,,,
487,68,The Functional Ecology of Trees (FET) Database - Jena,"Wirth, C. and J. W. Lichstein. 2009. The Imprint of Species Turnover on Old-Growth Forest Carbon Balances - Insights From a Trait-Based Model of Forest Dynamics. Pages 81-113 in C. Wirth, G. Gleixner, and M. Heimann, editors. Old-Growth Forests: Function, Fate and Value. Springer, New York, Berlin, Heidelberg.",,Acer campestre,1824427,14808026,Seed dry mass,59,mg,Single,Adult,,59,mg,1.15556,,Lauren,SM,,26,Seed dry mass,Wirth,Christian,Acer campestre,797,30,SeedMassMean,,,,,,,,,,,
488,68,The Functional Ecology of Trees (FET) Database - Jena,"Wirth, C. and J. W. Lichstein. 2009. The Imprint of Species Turnover on Old-Growth Forest Carbon Balances - Insights From a Trait-Based Model of Forest Dynamics. Pages 81-113 in C. Wirth, G. Gleixner, and M. Heimann, editors. Old-Growth Forests: Function, Fate and Value. Springer, New York, Berlin, Heidelberg.",,Acer campestre,1824465,14808211,Seed dry mass,97,mg,Single,Adult,,97,mg,1.3428,,Lauren,SM,,26,Seed dry mass,Wirth,Christian,Acer campestre,797,30,SeedMassMean,,,,,,,,,,,
489,68,The Functional Ecology of Trees (FET) Database - Jena,"Wirth, C. and J. W. Lichstein. 2009. The Imprint of Species Turnover on Old-Growth Forest Carbon Balances - Insights From a Trait-Based Model of Forest Dynamics. Pages 81-113 in C. Wirth, G. Gleixner, and M. Heimann, editors. Old-Growth Forests: Function, Fate and Value. Springer, New York, Berlin, Heidelberg.",,Acer campestre,1824466,14808216,Seed dry mass,69,mg,Single,Adult,,69,mg,1.21453,,Lauren,SM,,26,Seed dry mass,Wirth,Christian,Acer campestre,797,30,SeedMassMean,,,,,,,,,,,
490,68,The Functional Ecology of Trees (FET) Database - Jena,"Wirth, C. and J. W. Lichstein. 2009. The Imprint of Species Turnover on Old-Growth Forest Carbon Balances - Insights From a Trait-Based Model of Forest Dynamics. Pages 81-113 in C. Wirth, G. Gleixner, and M. Heimann, editors. Old-Growth Forests: Function, Fate and Value. Springer, New York, Berlin, Heidelberg.",,Acer campestre,1824466,14808214,Seed mass min,66,mg,Single,Adult,,66,mg,0.735571,,Lauren,SM,,26,Seed dry mass,Wirth,Christian,Acer campestre,797,3730,SeedMassMin,,,,,,,,,,,
491,68,The Functional Ecology of Trees (FET) Database - Jena,"Wirth, C. and J. W. Lichstein. 2009. The Imprint of Species Turnover on Old-Growth Forest Carbon Balances - Insights From a Trait-Based Model of Forest Dynamics. Pages 81-113 in C. Wirth, G. Gleixner, and M. Heimann, editors. Old-Growth Forests: Function, Fate and Value. Springer, New York, Berlin, Heidelberg.",,Acer campestre,1824466,14808215,Seed mass max,72,mg,Single,Adult,,72,mg,0.892087,,Lauren,SM,,26,Seed dry mass,Wirth,Christian,Acer campestre,797,3731,SeedMassMax,,,,,,,,,,,
492,68,The Functional Ecology of Trees (FET) Database - Jena,"Wirth, C. and J. W. Lichstein. 2009. The Imprint of Species Turnover on Old-Growth Forest Carbon Balances - Insights From a Trait-Based Model of Forest Dynamics. Pages 81-113 in C. Wirth, G. Gleixner, and M. Heimann, editors. Old-Growth Forests: Function, Fate and Value. Springer, New York, Berlin, Heidelberg.",,Acer campestre,1824467,14808221,Seed dry mass,97,mg,Single,Adult,,97,mg,1.3428,,Lauren,SM,,26,Seed dry mass,Wirth,Christian,Acer campestre,797,30,SeedMassMean,,,,,,,,,,,
493,68,The Functional Ecology of Trees (FET) Database - Jena,"Wirth, C. and J. W. Lichstein. 2009. The Imprint of Species Turnover on Old-Growth Forest Carbon Balances - Insights From a Trait-Based Model of Forest Dynamics. Pages 81-113 in C. Wirth, G. Gleixner, and M. Heimann, editors. Old-Growth Forests: Function, Fate and Value. Springer, New York, Berlin, Heidelberg.",,Acer campestre,1824467,14808219,Seed mass min,80,mg,Single,Adult,,80,mg,0.57626,,Lauren,SM,,26,Seed dry mass,Wirth,Christian,Acer campestre,797,3730,SeedMassMin,,,,,,,,,,,
